ID,DATE,DIRECTION,ROAD,LOCATION,EVENT,DAY,MONTH,DAYNUM,TIME,YEAR
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
9956003,Sun Oct 07 18:07:02 CDT 2018,EB,I-694,@ White Bear Ave,STALL,Sun,Oct,07,18:07:02,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
610332993,Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
9956092,Sun Oct 07 19:13:02 CDT 2018,WB,I-94,@ Brooklyn Blvd,CRASH,Sun,Oct,07,19:13:02,2018
